mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill	decrescendo_hairpin	diminuendo_line	crescendo_line
93	91	723/2	739/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1669								
93	91	362	370	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1670								
93	91	725/2	741/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1671								
93	91	363	371	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1672								
93	91	727/2	743/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1673								
93	91	360	368	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1674								
93	91	721/2	737/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1675								
93	91	361	369	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1676								
93	91	723/2	739/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1677								
93	91	362	370	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1678								
93	91	725/2	741/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1679								
93	91	363	371	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1680								
93	91	727/2	743/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1681								
94	92	364	372	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1682				40				
94	92	731/2	747/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1683				40				
94	92	1463/4	1495/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1684				40				
94	92	366	374	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1685			articStaccatoBelow					
94	92	364	372	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1686								
94	92	729/2	745/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1687								
94	92	365	373	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1688								
94	92	731/2	747/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1689								
94	92	366	374	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1690								
94	92	733/2	749/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1691								
94	92	367	375	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1692								
94	92	735/2	751/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1693								
95	93	368	376	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	1694								
95	93	368	376	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1695				41				
95	93	369	377	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1696				41				
95	93	1477/4	1509/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1697				41				
95	93	739/2	755/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1698				41				
95	93	1479/4	1511/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1699				41				
95	93	370	378	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1700			articStaccatoAbove					
95	93	368	376	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1701								
95	93	737/2	753/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1702								
95	93	369	377	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1703								
95	93	739/2	755/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1704								
95	93	370	378	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1705								
95	93	741/2	757/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1706								
95	93	371	379	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1707								
95	93	743/2	759/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1708								
96	94	372	380	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1709				42				
96	94	747/2	763/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1710				42				
96	94	1495/4	1527/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1711				42				
96	94	374	382	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1712			articStaccatoAbove					
96	94	372	380	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1713								
96	94	745/2	761/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1714								
96	94	373	381	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1715								
96	94	747/2	763/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1716								
96	94	374	382	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1717								
96	94	749/2	765/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1718								
96	94	375	383	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1719								
96	94	751/2	767/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1720								
97	95	376	384	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	1721								
97	95	376	384	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1722				43				
97	95	377	385	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1723				43				
97	95	1509/4	1541/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1724				43				
97	95	755/2	771/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1725				43				
97	95	1511/4	1543/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1726				43				
97	95	378	386	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1727			articStaccatoAbove					
97	95	376	384	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1728								
97	95	753/2	769/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1729								
97	95	377	385	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1730								
97	95	755/2	771/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1731								
97	95	378	386	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1732								
97	95	757/2	773/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1733								
97	95	379	387	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1734								
97	95	759/2	775/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1735								
98	96	380	388	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1736				44				
98	96	761/2	777/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1737				44				
98	96	1523/4	1555/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1738				44				
98	96	381	389	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1739			articStaccatoBelow					
98	96	382	390	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1740				45				
98	96	1529/4	1561/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1741				45				
98	96	765/2	781/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1742				45				
98	96	1531/4	1563/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1743				45				
98	96	383	391	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1744			articStaccatoAbove					
98	96	380	388	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1745								
98	96	1521/4	1553/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1746								
98	96	761/2	777/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1747								
98	96	1523/4	1555/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1748								
98	96	381	389	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1749								
98	96	1525/4	1557/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1750								
98	96	763/2	779/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1751								
98	96	1527/4	1559/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1752								
98	96	382	390	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1753								
98	96	1529/4	1561/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1754								
98	96	765/2	781/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1755								
98	96	1531/4	1563/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1756								
98	96	383	391	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1757								
98	96	1533/4	1565/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1758								
98	96	767/2	783/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1759								
98	96	1535/4	1567/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1760								
99	97	384	392	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1761				46				
99	97	769/2	785/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1762				46				
99	97	1539/4	1571/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1763				46				
99	97	385	393	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1764			articStaccatoBelow					
99	97	386	394	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1765				47				
99	97	1545/4	1577/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1766				47				
99	97	773/2	789/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1767				47				
99	97	1547/4	1579/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1768				47				
99	97	387	395	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1769			articStaccatoAbove					
99	97	384	392	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1770								
99	97	1537/4	1569/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1771								
99	97	769/2	785/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1772								
99	97	1539/4	1571/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1773								
99	97	385	393	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1774								
99	97	1541/4	1573/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1775								
99	97	771/2	787/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1776								
99	97	1543/4	1575/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1777								
99	97	386	394	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1778								
99	97	1545/4	1577/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1779								
99	97	773/2	789/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1780								
99	97	1547/4	1579/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1781								
99	97	387	395	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1782								
99	97	1549/4	1581/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1783								
99	97	775/2	791/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1784								
99	97	1551/4	1583/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1785								
100	98	388	396	0.0		0	0	Spanner	4/4	1	1	0												10
100	98	388	396	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1786				48				10
100	98	777/2	793/2	0.0		1/8	1/8	Spanner	4/4	1	1	0								48				
100	98	777/2	793/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1787				48				
100	98	1555/4	1587/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1788				48				
100	98	389	397	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1789			articStaccatoBelow					
100	98	390	398	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1790				49				
100	98	1561/4	1593/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1791				49				
100	98	781/2	797/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1792				49				
100	98	1563/4	1595/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1793				49				
100	98	391	399	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1794			articStaccatoAbove					
100	98	388	396	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1795								
100	98	1553/4	1585/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1796								
100	98	777/2	793/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1797								
100	98	1555/4	1587/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1798								
100	98	389	397	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1799								
100	98	1557/4	1589/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1800								
100	98	779/2	795/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1801								
100	98	1559/4	1591/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1802								
100	98	390	398	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1803								
100	98	1561/4	1593/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1804								
100	98	781/2	797/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1805								
100	98	1563/4	1595/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1806								
100	98	391	399	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1807								
100	98	1565/4	1597/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1808								
100	98	783/2	799/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1809								
100	98	1567/4	1599/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1810								
101	99	392	400	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1811				50				
101	99	1569/4	1601/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1812				50				
101	99	785/2	801/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1813				50				
101	99	1571/4	1603/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1814				50				
101	99	393	401	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1815			articStaccatoBelow					
101	99	394	402	0.0		1/2	1/2	Dynamic	4/4	1	1	0						f						
101	99	394	402	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1816				51				
101	99	1577/4	1609/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1817				51				
101	99	789/2	805/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1818				51				
101	99	1579/4	1611/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1819				51				
101	99	395	403	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1820			articStaccatoAbove					
101	99	392	400	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1821								
101	99	1569/4	1601/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1822								
101	99	785/2	801/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1823								
101	99	1571/4	1603/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1824								
101	99	393	401	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1825								
101	99	1573/4	1605/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1826								
101	99	787/2	803/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1827								
101	99	1575/4	1607/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1828								
101	99	394	402	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1829								
101	99	1577/4	1609/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1830								
101	99	789/2	805/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1831								
101	99	1579/4	1611/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1832								
101	99	395	403	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1833								
101	99	1581/4	1613/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1834								
101	99	791/2	807/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1835								
101	99	1583/4	1615/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1836								
102	100	396	404	0.0		0	0	Dynamic	4/4	1	1	0						p						
102	100	396	404	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1837	p			52				
102	100	793/2	809/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1838				52				
102	100	1587/4	1619/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1839				52				
102	100	397	405	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1840			articStaccatoBelow					
102	100	398	406	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1841				53				
102	100	1593/4	1625/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1842				53				
102	100	797/2	813/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1843				53				
102	100	1595/4	1627/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1844				53				
102	100	399	407	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1845			articStaccatoAbove					
102	100	396	404	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1846								
102	100	1585/4	1617/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1847								
102	100	793/2	809/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1848								
102	100	1587/4	1619/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1849								
102	100	397	405	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1850								
102	100	1589/4	1621/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1851								
102	100	795/2	811/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1852								
102	100	1591/4	1623/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1853								
102	100	398	406	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1854								
102	100	1593/4	1625/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1855								
102	100	797/2	813/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1856								
102	100	1595/4	1627/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1857								
102	100	399	407	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1858								
102	100	1597/4	1629/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1859								
102	100	799/2	815/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1860								
102	100	1599/4	1631/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1861								
103	101	400	408	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1862				54				
103	101	801/2	817/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1863				54				
103	101	1603/4	1635/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1864				54				
103	101	401	409	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1865			articStaccatoBelow					
103	101	402	410	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1866				55				
103	101	1609/4	1641/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1867				55				
103	101	805/2	821/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1868				55				
103	101	1611/4	1643/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1869				55				
103	101	403	411	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1870			articStaccatoAbove					
103	101	400	408	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1871								
103	101	1601/4	1633/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1872								
103	101	801/2	817/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1873								
103	101	1603/4	1635/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1874								
103	101	401	409	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1875								
103	101	1605/4	1637/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1876								
103	101	803/2	819/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1877								
103	101	1607/4	1639/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1878								
103	101	402	410	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1879								
103	101	1609/4	1641/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1880								
103	101	805/2	821/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1881								
103	101	1611/4	1643/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1882								
103	101	403	411	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1883								
103	101	1613/4	1645/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1884								
103	101	807/2	823/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1885								
103	101	1615/4	1647/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1886								
104	102	404	412	0.0		0	0	Spanner	4/4	1	1	0												11
104	102	404	412	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1887				56				11
104	102	809/2	825/2	0.0		1/8	1/8	Spanner	4/4	1	1	0								56				
104	102	809/2	825/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1888				56				
104	102	1619/4	1651/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1889				56				
104	102	405	413	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1890			articStaccatoBelow					
104	102	406	414	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1891				57				
104	102	1625/4	1657/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1892				57				
104	102	813/2	829/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1893				57				
104	102	1627/4	1659/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1894				57				
104	102	407	415	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1895			articStaccatoAbove					
104	102	404	412	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1896								
104	102	1617/4	1649/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1897								
104	102	809/2	825/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1898								
104	102	1619/4	1651/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1899								
104	102	405	413	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1900								
104	102	1621/4	1653/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1901								
104	102	811/2	827/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1902								
104	102	1623/4	1655/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1903								
104	102	406	414	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1904								
104	102	1625/4	1657/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1905								
104	102	813/2	829/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1906								
104	102	1627/4	1659/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1907								
104	102	407	415	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1908								
104	102	1629/4	1661/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1909								
104	102	815/2	831/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1910								
104	102	1631/4	1663/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1911								
105	103	408	416	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1912				58				
105	103	1633/4	1665/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1913				58				
105	103	817/2	833/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1914				58				
105	103	1635/4	1667/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1915				58				
105	103	409	417	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1916			articStaccatoAbove					
105	103	410	418	0.0		1/2	1/2	Dynamic	4/4	1	1	0						f						
105	103	410	418	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1917	f			59				
105	103	1641/4	1673/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1918				59				
105	103	821/2	837/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1919				59				
105	103	1643/4	1675/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1920				59				
105	103	411	419	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1921			articStaccatoAbove					
105	103	408	416	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1922								
105	103	1633/4	1665/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1923								
105	103	817/2	833/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1924								
105	103	1635/4	1667/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1925								
105	103	409	417	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1926								
105	103	1637/4	1669/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1927								
105	103	819/2	835/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1928								
105	103	1639/4	1671/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1929								
105	103	410	418	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1930								
105	103	1641/4	1673/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1931								
105	103	821/2	837/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1932								
105	103	1643/4	1675/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1933								
105	103	411	419	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1934								
105	103	1645/4	1677/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1935								
105	103	823/2	839/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1936								
105	103	1647/4	1679/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1937								
106	104	412	420	0.0		0	0	Dynamic	4/4	1	1	0						pp						
106	104	412	420	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1938	pp			60				
