mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
76	75	1201/8	1201/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1163		
76	75	601/4	601/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1164		
76	75	1203/8	1203/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1165		
76	75	301/2	301/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1166		
76	75	1205/8	1205/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1167		
76	75	603/4	603/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1168		
76	75	1207/8	1207/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1169		
76	75	149	149	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1170		articStaccatoAbove
76	75	597/4	597/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1171		articStaccatoAbove
76	75	299/2	299/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1172		articStaccatoAbove
76	75	599/4	599/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1173		articStaccatoAbove
76	75	150	150	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1174		articStaccatoAbove
76	75	601/4	601/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1175		articStaccatoAbove
76	75	301/2	301/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1176		articStaccatoAbove
76	75	603/4	603/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1177		articStaccatoAbove
77	76	151	151	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1178		
77	76	1209/8	1209/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1179		
77	76	605/4	605/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1180		
77	76	1211/8	1211/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1181		
77	76	303/2	303/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1182		
77	76	1213/8	1213/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1183		
77	76	607/4	607/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1184		
77	76	1215/8	1215/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1185		
77	76	152	152	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1186		
77	76	1217/8	1217/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1187		
77	76	609/4	609/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1188		
77	76	1219/8	1219/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1189		
77	76	305/2	305/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1190		
77	76	1221/8	1221/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1191		
77	76	611/4	611/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1192		
77	76	1223/8	1223/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1193		
77	76	151	151	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1194		articStaccatoAbove
77	76	605/4	605/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1195		articStaccatoAbove
77	76	303/2	303/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1196		articStaccatoAbove
77	76	607/4	607/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1197		articStaccatoAbove
77	76	152	152	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1198		articStaccatoAbove
77	76	609/4	609/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1199		articStaccatoAbove
77	76	305/2	305/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1200		articStaccatoAbove
77	76	611/4	611/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1201		articStaccatoAbove
78	77	153	153	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1202		
78	77	1225/8	1225/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1203		
78	77	613/4	613/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1204		
78	77	1227/8	1227/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1205		
78	77	307/2	307/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1206		
78	77	1229/8	1229/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1207		
78	77	615/4	615/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1208		
78	77	1231/8	1231/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1209		
78	77	154	154	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1210		
78	77	1233/8	1233/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1211		
78	77	617/4	617/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1212		
78	77	1235/8	1235/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1213		
78	77	309/2	309/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1214		
78	77	1237/8	1237/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1215		
78	77	619/4	619/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1216		
78	77	1239/8	1239/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1217		
78	77	153	153	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1218		
78	77	613/4	613/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1219		
78	77	307/2	307/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1220		
78	77	615/4	615/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1221		
78	77	154	154	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1222		
78	77	617/4	617/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1223		
78	77	309/2	309/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1224		
78	77	619/4	619/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1225		
79	78	313/2	313/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1226		
79	78	627/4	627/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1227		
79	78	155	155	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	1228	f	articStaccatoBelow
79	78	621/4	621/4	0.5	1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1229		
79	78	623/4	623/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1230		
79	78	156	156	0.125	1/4	1/4	Chord	2/4	1	2	1/32		1/32	1	1231		
79	78	1249/8	1249/8	0.125	9/32	9/32	Chord	2/4	1	2	1/32		1/32	1	1232		
79	78	625/4	625/4	0.125	5/16	5/16	Chord	2/4	1	2	1/32		1/32	1	1233		
79	78	1251/8	1251/8	0.125	11/32	11/32	Chord	2/4	1	2	1/32		1/32	1	1234		
79	78	313/2	313/2	0.125	3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1235		
79	78	1253/8	1253/8	0.125	13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1236		
79	78	627/4	627/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1237		
79	78	1255/8	1255/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1238		
79	78	155	155	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1239		
79	78	621/4	621/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1240		
79	78	311/2	311/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1241		
79	78	623/4	623/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1242		
79	78	156	156	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1243		
79	78	625/4	625/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1244		
79	78	313/2	313/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1245		
79	78	627/4	627/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1246		
80	79	157	157	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1247		
80	79	317/2	317/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1248		
80	79	635/4	635/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1249		
80	79	157	157	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	1250		
80	79	629/4	629/4	0.5	1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	1251		
80	79	631/4	631/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1252		
80	79	158	158	0.125	1/4	1/4	Chord	2/4	1	2	1/32		1/32	1	1253		
80	79	1265/8	1265/8	0.125	9/32	9/32	Chord	2/4	1	2	1/32		1/32	1	1254		
80	79	633/4	633/4	0.125	5/16	5/16	Chord	2/4	1	2	1/32		1/32	1	1255		
80	79	1267/8	1267/8	0.125	11/32	11/32	Chord	2/4	1	2	1/32		1/32	1	1256		
80	79	317/2	317/2	0.125	3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1257		
80	79	1269/8	1269/8	0.125	13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1258		
80	79	635/4	635/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1259		
80	79	1271/8	1271/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1260		
80	79	157	157	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1261		
80	79	629/4	629/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1262		
80	79	315/2	315/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1263		
80	79	631/4	631/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1264		
80	79	158	158	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1265		
80	79	633/4	633/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1266		
80	79	317/2	317/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1267		
80	79	635/4	635/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1268		
81	80	159	159	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1269		
81	80	159	159	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1270		
81	80	160	160	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1271		
82	81	323/2	323/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1272		
82	81	162	162	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1273		
82	81	325/2	325/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1274		
82	81	1301/8	1301/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1275		
82	81	651/4	651/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1276		
82	81	1303/8	1303/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1277		
82	81	161	161	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1278		
82	81	647/4	647/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1279		
82	81	1295/8	1295/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1280		
82	81	162	162	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1281		articStaccatoBelow
82	81	325/2	325/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1282		articStaccatoBelow
83	82	163	163	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1283		
83	82	327/2	327/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1284		
83	82	163	163	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1285		
83	82	164	164	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1286		
84	83	331/2	331/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1287		
84	83	166	166	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1288		
84	83	333/2	333/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1289		
84	83	1333/8	1333/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1290		
84	83	667/4	667/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1291		
84	83	1335/8	1335/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1292		
84	83	165	165	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1293		
84	83	663/4	663/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1294		
84	83	1327/8	1327/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1295		
84	83	166	166	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1296		articStaccatoBelow
84	83	333/2	333/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1297		articStaccatoBelow
85	84	168	168	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1298		
85	84	167	167	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1299		
85	84	335/2	335/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1300		
85	84	167	167	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1301		articStaccatoBelow
86	85	169	169	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1302		
86	85	679/4	679/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1303		
86	85	1359/8	1359/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1304		
86	85	170	170	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1305		
86	85	341/2	341/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1306		articStaccatoAbove
86	85	169	169	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1307		
86	85	170	170	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1308		
86	85	341/2	341/2	0.125	3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1309		
86	85	1365/8	1365/8	0.125	13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1310		
86	85	683/4	683/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1311		
86	85	1367/8	1367/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1312		
86	85	170	170	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1313		
87	86	171	171	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1314		
87	86	172	172	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1315		
87	86	171	171	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1316		
87	86	343/2	343/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1317		
87	86	171	171	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1318		
88	87	173	173	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1319		
88	87	695/4	695/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1320		
88	87	1391/8	1391/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1321		
88	87	174	174	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1322		articStaccatoAbove
88	87	349/2	349/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1323		articStaccatoAbove
88	87	173	173	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1324		
88	87	174	174	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1325		
88	87	349/2	349/2	0.125	3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1326		
88	87	1397/8	1397/8	0.125	13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1327		
88	87	699/4	699/4	0.125	7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1328		
88	87	1399/8	1399/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1329		
88	87	174	174	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1330		
89	88	175	175	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1331		
89	88	175	175	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1332		
89	88	351/2	351/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1333		
89	88	175	175	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1334		
89	88	176	176	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1335		
90	89	355/2	355/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1336		
90	89	178	178	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1337		
90	89	715/4	715/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1338		
90	89	1431/8	1431/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1339		
90	89	177	177	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1340		
90	89	711/4	711/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1341		
90	89	1423/8	1423/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1342		
90	89	178	178	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1343		articStaccatoAbove
90	89	357/2	357/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1344		articStaccatoAbove
91	90	179	179	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1345		articStaccatoAbove
91	90	359/2	359/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1346		
91	90	180	180	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1347		
91	90	723/4	723/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1348		
91	90	1447/8	1447/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1349		
91	90	179	179	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1350		
91	90	719/4	719/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1351		
91	90	1439/8	1439/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1352		
91	90	180	180	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1353		articStaccatoAbove
91	90	361/2	361/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1354		articStaccatoAbove
92	91	181	181	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1355		
92	91	727/4	727/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1356		
92	91	1455/8	1455/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1357		
92	91	182	182	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1358		articStaccatoAbove
92	91	365/2	365/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1359		articStaccatoAbove
92	91	181	181	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1360		articStaccatoAbove
92	91	363/2	363/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1361		
92	91	182	182	0.75	1/4	1/4	Chord	2/4	2	1	3/16		1/8	3/2	1362		
92	91	731/4	731/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1363		
92	91	1463/8	1463/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1364		
93	92	183	183	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1365		
93	92	735/4	735/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1366		
93	92	1471/8	1471/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1367		
93	92	184	184	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1368		articStaccatoAbove
93	92	369/2	369/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1369		articStaccatoAbove
93	92	183	183	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1370		
93	92	367/2	367/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1371		
93	92	184	184	0.75	1/4	1/4	Chord	2/4	2	1	3/16		1/8	3/2	1372		
93	92	739/4	739/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1373		
93	92	1479/8	1479/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1374		
94	93	185	185	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1375		
94	93	743/4	743/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1376		
94	93	1487/8	1487/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1377		
94	93	186	186	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1378		
94	93	747/4	747/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1379		
94	93	1495/8	1495/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1380		
94	93	185	185	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1381		
94	93	186	186	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1382		
94	93	185	185	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1383		
94	93	743/4	743/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1384		
94	93	186	186	0.75	1/4	1/4	Chord	2/4	2	1	3/16		1/8	3/2	1385		
94	93	747/4	747/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1386		
95	94	187	187	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1387		
95	94	751/4	751/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1388		
95	94	1503/8	1503/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1389		
95	94	187	187	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1390		
95	94	188	188	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1391		articStaccatoAbove
95	94	377/2	377/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1392		articStaccatoAbove
95	94	187	187	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1393		
95	94	375/2	375/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1394		
95	94	188	188	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1395		articStaccatoAbove
95	94	377/2	377/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1396		articStaccatoAbove
95	94	187	187	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1397		
95	94	188	188	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1398		
95	94	377/2	377/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1399		
96	95	189	189	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1400		articStaccatoBelow
96	95	757/4	757/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1401	p	
96	95	1515/8	1515/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1402		
96	95	379/2	379/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1403		
96	95	1517/8	1517/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1404		
96	95	759/4	759/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1405		
96	95	1519/8	1519/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1406		
96	95	190	190	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1407		
96	95	1521/8	1521/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1408		
96	95	761/4	761/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1409		
96	95	1523/8	1523/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1410		
96	95	381/2	381/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1411		
96	95	1525/8	1525/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1412		
96	95	763/4	763/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1413		
96	95	1527/8	1527/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1414		
96	95	189	189	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1415		articStaccatoAbove
96	95	757/4	757/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1416		articStaccatoBelow
96	95	379/2	379/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1417		articStaccatoBelow
96	95	759/4	759/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1418		articStaccatoBelow
96	95	190	190	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1419		articStaccatoAbove
96	95	761/4	761/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1420		articStaccatoAbove
96	95	381/2	381/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1421		articStaccatoAbove
96	95	763/4	763/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1422		articStaccatoAbove
97	96	191	191	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1423		
97	96	1529/8	1529/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1424		
97	96	765/4	765/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1425		
97	96	1531/8	1531/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1426		
97	96	383/2	383/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1427		
97	96	1533/8	1533/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1428		
97	96	767/4	767/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1429		
97	96	1535/8	1535/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1430		
97	96	192	192	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1431		
97	96	1537/8	1537/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1432		
97	96	769/4	769/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1433		
97	96	1539/8	1539/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1434		
97	96	385/2	385/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1435		
97	96	1541/8	1541/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1436		
97	96	771/4	771/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1437		
97	96	1543/8	1543/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1438		
